STATION,NAME,DATE,TAVG
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",5/26/2008,57
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",5/27/2008,61
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",5/28/2008,62
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",5/29/2008,62
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",5/30/2008,67
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",5/31/2008,70
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/1/2008,73
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/2/2008,72
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/3/2008,72
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/4/2008,69
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/5/2008,69
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/6/2008,74
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/7/2008,75
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/8/2008,75
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/9/2008,80
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/10/2008,79
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/11/2008,77
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/12/2008,77
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/13/2008,82
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/14/2008,84
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/15/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/16/2008,87
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/17/2008,88
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/18/2008,84
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/19/2008,87
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/20/2008,91
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/21/2008,89
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/22/2008,89
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/23/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/24/2008,81
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/25/2008,79
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/26/2008,80
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/27/2008,82
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/28/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/29/2008,88
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",6/30/2008,87
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/1/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/2/2008,87
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/3/2008,87
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/4/2008,86
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/5/2008,86
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/6/2008,88
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/7/2008,87
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/8/2008,91
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/9/2008,88
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/10/2008,84
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/11/2008,78
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/12/2008,80
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/13/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/14/2008,82
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/15/2008,84
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/16/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/17/2008,87
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/18/2008,87
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/19/2008,84
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/20/2008,79
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/21/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/22/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/23/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/24/2008,84
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/25/2008,86
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/26/2008,86
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/27/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/28/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/29/2008,84
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/30/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",7/31/2008,84
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/1/2008,87
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/2/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/3/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/4/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/5/2008,86
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/6/2008,86
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/7/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/8/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/9/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/10/2008,82
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/11/2008,84
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/12/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/13/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/14/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/15/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/16/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/17/2008,84
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/18/2008,82
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/19/2008,78
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/20/2008,78
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/21/2008,81
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/22/2008,82
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/23/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/24/2008,87
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/25/2008,84
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/26/2008,80
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/27/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/28/2008,87
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/29/2008,84
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/30/2008,78
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",8/31/2008,77
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/1/2008,78
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/2/2008,78
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/3/2008,82
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/4/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/5/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/6/2008,85
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/7/2008,84
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/8/2008,83
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/9/2008,78
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/10/2008,76
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/11/2008,74
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/12/2008,76
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/13/2008,78
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/14/2008,78
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/15/2008,79
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/16/2008,78
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/17/2008,77
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/18/2008,78
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/19/2008,77
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/20/2008,74
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/21/2008,69
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/22/2008,69
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/23/2008,74
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/24/2008,76
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/25/2008,79
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/26/2008,79
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/27/2008,78
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/28/2008,77
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/29/2008,75
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",9/30/2008,75
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/1/2008,78
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/2/2008,77
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/3/2008,70
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/4/2008,63
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/5/2008,63
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/6/2008,68
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/7/2008,72
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/8/2008,74
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/9/2008,73
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/10/2008,58
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/11/2008,52
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/12/2008,49
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/13/2008,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/14/2008,61
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/15/2008,62
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/16/2008,63
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/17/2008,68
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/18/2008,71
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/19/2008,67
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/20/2008,65
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/21/2008,68
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/22/2008,67
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/23/2008,63
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/24/2008,63
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/25/2008,64
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/26/2008,64
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/27/2008,66
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/28/2008,68
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/29/2008,71
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/30/2008,69
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",10/31/2008,71
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/1/2008,69
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/2/2008,62
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/3/2008,54
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/4/2008,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/5/2008,48
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/6/2008,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/7/2008,58
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/8/2008,64
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/9/2008,52
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/10/2008,50
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/11/2008,52
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/12/2008,59
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/13/2008,67
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/14/2008,68
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/15/2008,63
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/16/2008,62
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/17/2008,58
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/18/2008,58
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/19/2008,59
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/20/2008,59
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/21/2008,56
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/22/2008,58
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/23/2008,57
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/24/2008,54
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/25/2008,59
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/26/2008,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/27/2008,50
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/28/2008,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/29/2008,59
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",11/30/2008,61
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/1/2008,59
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/2/2008,60
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/3/2008,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/4/2008,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/5/2008,48
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/6/2008,49
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/7/2008,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/8/2008,49
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/9/2008,47
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/10/2008,47
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/11/2008,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/12/2008,52
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/13/2008,46
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/14/2008,38
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/15/2008,37
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/16/2008,40
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/17/2008,33
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/18/2008,33
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/19/2008,29
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/20/2008,29
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/21/2008,38
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/22/2008,46
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/23/2008,40
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/24/2008,38
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/25/2008,42
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/26/2008,36
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/27/2008,34
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/28/2008,38
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/29/2008,41
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/30/2008,43
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",12/31/2008,44
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/1/2009,46
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/2/2009,49
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/3/2009,42
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/4/2009,38
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/5/2009,39
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/6/2009,44
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/7/2009,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/8/2009,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/9/2009,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/10/2009,49
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/11/2009,59
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/12/2009,57
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/13/2009,54
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/14/2009,54
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/15/2009,56
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/16/2009,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/17/2009,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/18/2009,52
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/19/2009,52
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/20/2009,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/21/2009,55
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/22/2009,57
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/23/2009,54
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/24/2009,50
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/25/2009,46
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/26/2009,40
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/27/2009,40
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/28/2009,47
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/29/2009,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/30/2009,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",1/31/2009,49
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/1/2009,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/2/2009,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/3/2009,49
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/4/2009,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/5/2009,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/6/2009,49
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/7/2009,42
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/8/2009,42
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/9/2009,38
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/10/2009,40
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/11/2009,42
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/12/2009,40
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/13/2009,40
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/14/2009,40
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/15/2009,42
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/16/2009,42
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/17/2009,42
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/18/2009,41
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/19/2009,44
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/20/2009,46
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/21/2009,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/22/2009,56
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/23/2009,56
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/24/2009,56
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/25/2009,57
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/26/2009,52
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/27/2009,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",2/28/2009,52
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/1/2009,58
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/2/2009,63
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/3/2009,62
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/4/2009,55
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/5/2009,46
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/6/2009,44
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/7/2009,44
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/8/2009,48
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/9/2009,47
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/10/2009,45
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/11/2009,50
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/12/2009,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/13/2009,55
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/14/2009,55
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/15/2009,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/16/2009,56
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/17/2009,61
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/18/2009,62
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/19/2009,65
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/20/2009,63
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/21/2009,60
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/22/2009,49
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/23/2009,48
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/24/2009,52
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/25/2009,57
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/26/2009,58
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/27/2009,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/28/2009,58
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/29/2009,60
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/30/2009,50
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",3/31/2009,55
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/1/2009,59
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/2/2009,60
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/3/2009,55
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/4/2009,49
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/5/2009,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/6/2009,57
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/7/2009,60
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/8/2009,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/9/2009,53
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/10/2009,51
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/11/2009,52
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/12/2009,58
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/13/2009,64
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/14/2009,58
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/15/2009,45
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/16/2009,52
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/17/2009,58
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/18/2009,64
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/19/2009,69
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/20/2009,71
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/21/2009,75
USR0000CYUC,"YUCCA VALLEY CALIFORNIA, CA US",4/22/2009,73
